1		3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
				Deklarationen SPS	1114																																								
Version	c	AG	Gewerk	Symbol	Typ	Objekt/Bereich	Kommentar	Zusatzkommentar	dez. Peripherie	Peripherie/Quelle	Konditionierung	Signalart	Priorität	Startwert	Bereich min	Bereich max	Einheit	DB	DBB	DBX	ParseCode	Objekt	Objektdeklaration	Symbolkommentar	Symbol	Datentyp	Gruppe	Adresse	ALG Meldenummer	ALG Variable	ALG BitNr	ALG Meldeklasse	ALG Meldeart	ALG Meldegruppe	ALG Meldetext	ALG Störort	ALG MSR	ALG Zusatztext	ALG Prozesswert	ALG Einzelquit	ALG Group Name	ALG Group VarState	ALG Group VarQuit	ALG Group Dekl	Bemerkung
		ZEN	Belebung	BB_G3_KS_WM17	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Temperaturdifferenz t2 (VET) - t1 (Ansaugtemperatur) zu hoch					M	W					DB100	145	0		BB_G3	KAO_BB_G3	51240		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB145	11160	KAO_ZEN_DB100_DBB145	0	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Temperaturdifferenz t2 (VET) - t1 (Ansaugtemperatur) zu hoch	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM18	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Temperatur Gebläsemotor zu hoch					M	W					DB100	145	1		BB_G3	KAO_BB_G3	11161						KAO_ZEN_DB100_DBB145	1	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Temperatur Gebläsemotor zu hoch	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM19	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters					M	W					DB100	145	2		BB_G3	KAO_BB_G3	11162						KAO_ZEN_DB100_DBB145	2	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM20	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Enddruck p2 zu hoch					M	W					DB100	145	3		BB_G3	KAO_BB_G3	11163						KAO_ZEN_DB100_DBB145	3	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Enddruck p2 zu hoch	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM21	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Öltemperatur t3 zu niedrig					M	W					DB100	145	4		BB_G3	KAO_BB_G3	11164						KAO_ZEN_DB100_DBB145	4	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Öltemperatur t3 zu niedrig	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM22	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Druckverhältnis über Block zu hoch					M	W					DB100	145	5		BB_G3	KAO_BB_G3	11165						KAO_ZEN_DB100_DBB145	5	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Druckverhältnis über Block zu hoch	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM23	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	145	6		BB_G3	KAO_BB_G3	11166						KAO_ZEN_DB100_DBB145	6	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM24	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	maximale Schalthäufigkeit des Netzschützes ist erreicht -> austauschen					M	W					DB100	145	7		BB_G3	KAO_BB_G3	11167						KAO_ZEN_DB100_DBB145	7	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - maximale Schalthäufigkeit des Netzschützes ist erreicht -> austauschen	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM41	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	146	0		BB_G3	KAO_BB_G3	51250		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB146	11168	KAO_ZEN_DB100_DBB146	0	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM42	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	146	1		BB_G3	KAO_BB_G3	11169						KAO_ZEN_DB100_DBB146	1	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM43	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	146	2		BB_G3	KAO_BB_G3	11170						KAO_ZEN_DB100_DBB146	2	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM44	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	146	3		BB_G3	KAO_BB_G3	11171						KAO_ZEN_DB100_DBB146	3	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM45	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	146	4		BB_G3	KAO_BB_G3	11172						KAO_ZEN_DB100_DBB146	4	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM46	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	146	5		BB_G3	KAO_BB_G3	11173						KAO_ZEN_DB100_DBB146	5	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM47	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Elektrobauteile und -installation -> Wartungsfrist abgelaufen					M	W					DB100	146	6		BB_G3	KAO_BB_G3	11174						KAO_ZEN_DB100_DBB146	6	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Elektrobauteile und -installation -> Wartungsfrist abgelaufen	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM48	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schmierung Motorlager Gebläsemotor -> Wartungsfrist abgelaufen					M	W					DB100	146	7		BB_G3	KAO_BB_G3	11175						KAO_ZEN_DB100_DBB146	7	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schmierung Motorlager Gebläsemotor -> Wartungsfrist abgelaufen	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM33	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Motorlager Schalldämmhauben-Lüfter -> Prüffrist abgelaufen					M	W					DB100	147	0		BB_G3	KAO_BB_G3	51255		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB147	11176	KAO_ZEN_DB100_DBB147	0	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Motorlager Schalldämmhauben-Lüfter -> Prüffrist abgelaufen	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM34	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	FU-Lüfter -> Prüffrist abgelaufen					M	W					DB100	147	1		BB_G3	KAO_BB_G3	11177						KAO_ZEN_DB100_DBB147	1	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - FU-Lüfter -> Prüffrist abgelaufen	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM35	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Filter Getriebeentlüftung -> Wartungsfrist abgelaufen					M	W					DB100	147	2		BB_G3	KAO_BB_G3	11178						KAO_ZEN_DB100_DBB147	2	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Filter Getriebeentlüftung -> Wartungsfrist abgelaufen	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM36	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Maximal zulässige Schalthäufigkeit des Motors in den letzten 60 Minuten überschritten					M	W					DB100	147	3		BB_G3	KAO_BB_G3	11179						KAO_ZEN_DB100_DBB147	3	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Maximal zulässige Schalthäufigkeit des Motors in den letzten 60 Minuten überschritten	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM37	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	147	4		BB_G3	KAO_BB_G3	11180						KAO_ZEN_DB100_DBB147	4	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM38	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters					M	W					DB100	147	5		BB_G3	KAO_BB_G3	11181						KAO_ZEN_DB100_DBB147	5	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Ansaugdruck p1 zu niedrig -> Verschmutzung des Ansaugfilters	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM39	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Enddruck p2 zu hoch					M	W					DB100	147	6		BB_G3	KAO_BB_G3	11182						KAO_ZEN_DB100_DBB147	6	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Enddruck p2 zu hoch	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM40	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Überspannung im Stromversorgungsnetz					M	S3					DB100	147	7		BB_G3	KAO_BB_G3	11183						KAO_ZEN_DB100_DBB147	7	Störung	Fehler	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Überspannung im Stromversorgungsnetz	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM57	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	148	0		BB_G3	KAO_BB_G3	51262		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB148	11184	KAO_ZEN_DB100_DBB148	0	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM58	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	SC2 zu SC2 Kommunikation unterbrochen					M	S3					DB100	148	1		BB_G3	KAO_BB_G3	11185						KAO_ZEN_DB100_DBB148	1	Störung	Fehler	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - SC2 zu SC2 Kommunikation unterbrochen	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM59	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	148	2		BB_G3	KAO_BB_G3	11186						KAO_ZEN_DB100_DBB148	2	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM60	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	148	3		BB_G3	KAO_BB_G3	11187						KAO_ZEN_DB100_DBB148	3	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM61	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	148	4		BB_G3	KAO_BB_G3	11188						KAO_ZEN_DB100_DBB148	4	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM62	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	FU im Servicebetrieb					M	W					DB100	148	5		BB_G3	KAO_BB_G3	11189						KAO_ZEN_DB100_DBB148	5	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - FU im Servicebetrieb	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM63	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Test der "Safe Torque off" Abschaltpfade des Frequenzumrichters					M	W					DB100	148	6		BB_G3	KAO_BB_G3	11190						KAO_ZEN_DB100_DBB148	6	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Test der "Safe Torque off" Abschaltpfade des Frequenzumrichters	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM64	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	148	7		BB_G3	KAO_BB_G3	11191						KAO_ZEN_DB100_DBB148	7	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM49	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Jahreswartung fällig (erscheint 1 Jahr nach letzter Wartung)					M	W					DB100	149	0		BB_G3	KAO_BB_G3	51268		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB149	11192	KAO_ZEN_DB100_DBB149	0	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Jahreswartung fällig (erscheint 1 Jahr nach letzter Wartung)	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM50	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Fehler beim Schreiben der Daten auf SD-Karte					M	S3					DB100	149	1		BB_G3	KAO_BB_G3	11193						KAO_ZEN_DB100_DBB149	1	Störung	Fehler	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Fehler beim Schreiben der Daten auf SD-Karte	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM51	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Nachschmiereinrichtung meldet einen Fehler					M	S3					DB100	149	2		BB_G3	KAO_BB_G3	11194						KAO_ZEN_DB100_DBB149	2	Störung	Fehler	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Nachschmiereinrichtung meldet einen Fehler	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM52	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	149	3		BB_G3	KAO_BB_G3	11195						KAO_ZEN_DB100_DBB149	3	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM53	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	149	4		BB_G3	KAO_BB_G3	11196						KAO_ZEN_DB100_DBB149	4	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM54	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	149	5		BB_G3	KAO_BB_G3	11197						KAO_ZEN_DB100_DBB149	5	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM55	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	149	6		BB_G3	KAO_BB_G3	11198						KAO_ZEN_DB100_DBB149	6	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM56	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	149	7		BB_G3	KAO_BB_G3	11199						KAO_ZEN_DB100_DBB149	7	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM73	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Sammelmeldung externe Binärmeldung 1					M	W					DB100	150	0		BB_G3	KAO_BB_G3	51273		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB150	11200	KAO_ZEN_DB100_DBB150	0	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Sammelmeldung externe Binärmeldung 1	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM74	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Sammelmeldung externe Binärmeldung 2					M	W					DB100	150	1		BB_G3	KAO_BB_G3	11201						KAO_ZEN_DB100_DBB150	1	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Sammelmeldung externe Binärmeldung 2	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM75	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Sammelmeldung externe Binärmeldung 3					M	W					DB100	150	2		BB_G3	KAO_BB_G3	11202						KAO_ZEN_DB100_DBB150	2	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Sammelmeldung externe Binärmeldung 3	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM76	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schalter p1 freier Schaltpunkt auf Druck p1					M	W					DB100	150	3		BB_G3	KAO_BB_G3	11203						KAO_ZEN_DB100_DBB150	3	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schalter p1 freier Schaltpunkt auf Druck p1	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM77	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schalter p2 freier Schaltpunkt auf Druck p2					M	W					DB100	150	4		BB_G3	KAO_BB_G3	11204						KAO_ZEN_DB100_DBB150	4	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schalter p2 freier Schaltpunkt auf Druck p2	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM78	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schalter T1 freier Schaltpunkt auf Temperatur T1					M	W					DB100	150	5		BB_G3	KAO_BB_G3	11205						KAO_ZEN_DB100_DBB150	5	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schalter T1 freier Schaltpunkt auf Temperatur T1	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM79	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schalter T2 freier Schaltpunkt auf Temperatur T2					M	W					DB100	150	6		BB_G3	KAO_BB_G3	11206						KAO_ZEN_DB100_DBB150	6	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schalter T2 freier Schaltpunkt auf Temperatur T2	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM80	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schalter Blockdrehzahl freier Schaltpunkt auf Blockdrehzahl					M	W					DB100	150	7		BB_G3	KAO_BB_G3	11207						KAO_ZEN_DB100_DBB150	7	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schalter Blockdrehzahl freier Schaltpunkt auf Blockdrehzahl	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM65	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	151	0		BB_G3	KAO_BB_G3	51284		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB151	11208	KAO_ZEN_DB100_DBB151	0	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM66	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	151	1		BB_G3	KAO_BB_G3	11209						KAO_ZEN_DB100_DBB151	1	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM67	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Reserve					M	R					DB100	151	2		BB_G3	KAO_BB_G3	11210						KAO_ZEN_DB100_DBB151	2	Information	Reserve	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Reserve	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM68	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schalter T3					M	W					DB100	151	3		BB_G3	KAO_BB_G3	11211						KAO_ZEN_DB100_DBB151	3	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schalter T3	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
		ZEN	Belebung	BB_G3_KS_WM69	BOOL	Belebung - SigmaControl Gebläse 3 - Warnungen	Schalter T_S					M	W					DB100	151	4		BB_G3	KAO_BB_G3	11212						KAO_ZEN_DB100_DBB151	4	Störung	Warnung	KAO_BB_G3_ALG_GRP	Belebung - SigmaControl Gebläse 3 - Warnungen - Schalter T_S	Belebung	BB_G3	33106				KAO_BB_G3_ALG_GRP_S	KAO_BB_G3_ALG_GRP_Q		
